block,layer,position,prompt,rank_intermediate,rank_answer
C,19,8,What is the currency of the ally of the rival of Kake?,540,622
C,19,9,What is the currency of the ally of the rival of Kake?,4272,17930
C,19,10,What is the currency of the ally of the rival of Kake?,202,305
C,19,11,What is the currency of the ally of the rival of Kake?,239,938
C,19,12,What is the currency of the ally of the rival of Kake?,36966,50625
C,19,13,What is the currency of the ally of the rival of Kake?,137464,137885
C,20,8,What is the currency of the ally of the rival of Kake?,925,1059
C,20,9,What is the currency of the ally of the rival of Kake?,24264,37043
C,20,10,What is the currency of the ally of the rival of Kake?,432,387
C,20,11,What is the currency of the ally of the rival of Kake?,7065,10389
C,20,12,What is the currency of the ally of the rival of Kake?,91489,95013
C,20,13,What is the currency of the ally of the rival of Kake?,143856,140817
C,21,8,What is the currency of the ally of the rival of Kake?,2059,2139
C,21,9,What is the currency of the ally of the rival of Kake?,58689,55656
C,21,10,What is the currency of the ally of the rival of Kake?,813,1374
C,21,11,What is the currency of the ally of the rival of Kake?,9339,15054
C,21,12,What is the currency of the ally of the rival of Kake?,64210,89759
C,21,13,What is the currency of the ally of the rival of Kake?,147656,145370
C,22,8,What is the currency of the ally of the rival of Kake?,6645,1970
C,22,9,What is the currency of the ally of the rival of Kake?,71113,64664
C,22,10,What is the currency of the ally of the rival of Kake?,693,691
C,22,11,What is the currency of the ally of the rival of Kake?,17240,26830
C,22,12,What is the currency of the ally of the rival of Kake?,94049,62797
C,22,13,What is the currency of the ally of the rival of Kake?,148556,140453
C,23,8,What is the currency of the ally of the rival of Kake?,8326,2234
C,23,9,What is the currency of the ally of the rival of Kake?,58443,46539
C,23,10,What is the currency of the ally of the rival of Kake?,499,634
C,23,11,What is the currency of the ally of the rival of Kake?,23411,15318
C,23,12,What is the currency of the ally of the rival of Kake?,85295,32627
C,23,13,What is the currency of the ally of the rival of Kake?,148335,139537
C,24,8,What is the currency of the ally of the rival of Kake?,5118,1264
C,24,9,What is the currency of the ally of the rival of Kake?,72319,36803
C,24,10,What is the currency of the ally of the rival of Kake?,150,213
C,24,11,What is the currency of the ally of the rival of Kake?,19980,5555
C,24,12,What is the currency of the ally of the rival of Kake?,85078,27469
C,24,13,What is the currency of the ally of the rival of Kake?,140151,134513
C,25,8,What is the currency of the ally of the rival of Kake?,2645,1546
C,25,9,What is the currency of the ally of the rival of Kake?,53602,28949
C,25,10,What is the currency of the ally of the rival of Kake?,39,93
C,25,11,What is the currency of the ally of the rival of Kake?,8714,11688
C,25,12,What is the currency of the ally of the rival of Kake?,30165,9855
C,25,13,What is the currency of the ally of the rival of Kake?,138003,116151
C,26,8,What is the currency of the ally of the rival of Kake?,2097,680
C,26,9,What is the currency of the ally of the rival of Kake?,21190,2792
C,26,10,What is the currency of the ally of the rival of Kake?,36,45
C,26,11,What is the currency of the ally of the rival of Kake?,4847,2309
C,26,12,What is the currency of the ally of the rival of Kake?,44280,1442
C,26,13,What is the currency of the ally of the rival of Kake?,137565,112175
B,0,8,What is the continent of the rival of the rival of Ruddun?,20011,3073
B,0,9,What is the continent of the rival of the rival of Ruddun?,3604,224
B,0,10,What is the continent of the rival of the rival of Ruddun?,3085,1231
B,0,11,What is the continent of the rival of the rival of Ruddun?,7464,45573
B,0,12,What is the continent of the rival of the rival of Ruddun?,30167,60531
B,0,13,What is the continent of the rival of the rival of Ruddun?,149813,119129
B,1,8,What is the continent of the rival of the rival of Ruddun?,5712,285
B,1,9,What is the continent of the rival of the rival of Ruddun?,4421,29
B,1,10,What is the continent of the rival of the rival of Ruddun?,2057,173
B,1,11,What is the continent of the rival of the rival of Ruddun?,2520,11626
B,1,12,What is the continent of the rival of the rival of Ruddun?,26932,14719
B,1,13,What is the continent of the rival of the rival of Ruddun?,144805,108549
B,2,8,What is the continent of the rival of the rival of Ruddun?,8600,486
B,2,9,What is the continent of the rival of the rival of Ruddun?,6345,238
B,2,10,What is the continent of the rival of the rival of Ruddun?,2373,237
B,2,11,What is the continent of the rival of the rival of Ruddun?,8389,14925
B,2,12,What is the continent of the rival of the rival of Ruddun?,15408,2879
B,2,13,What is the continent of the rival of the rival of Ruddun?,147230,133717
B,3,8,What is the continent of the rival of the rival of Ruddun?,5320,49
B,3,9,What is the continent of the rival of the rival of Ruddun?,2313,34
B,3,10,What is the continent of the rival of the rival of Ruddun?,1224,172
B,3,11,What is the continent of the rival of the rival of Ruddun?,3393,4434
B,3,12,What is the continent of the rival of the rival of Ruddun?,7949,908
B,3,13,What is the continent of the rival of the rival of Ruddun?,127458,39853
B,4,8,What is the continent of the rival of the rival of Ruddun?,3075,469
B,4,9,What is the continent of the rival of the rival of Ruddun?,1486,119
B,4,10,What is the continent of the rival of the rival of Ruddun?,721,294
B,4,11,What is the continent of the rival of the rival of Ruddun?,3879,8092
B,4,12,What is the continent of the rival of the rival of Ruddun?,8086,2858
B,4,13,What is the continent of the rival of the rival of Ruddun?,138255,64672
B,5,8,What is the continent of the rival of the rival of Ruddun?,2597,399
B,5,9,What is the continent of the rival of the rival of Ruddun?,4036,556
B,5,10,What is the continent of the rival of the rival of Ruddun?,1934,562
B,5,11,What is the continent of the rival of the rival of Ruddun?,8198,12548
B,5,12,What is the continent of the rival of the rival of Ruddun?,22531,9513
B,5,13,What is the continent of the rival of the rival of Ruddun?,142088,86993
B,6,8,What is the continent of the rival of the rival of Ruddun?,1790,213
B,6,9,What is the continent of the rival of the rival of Ruddun?,1720,271
B,6,10,What is the continent of the rival of the rival of Ruddun?,1357,246
B,6,11,What is the continent of the rival of the rival of Ruddun?,5632,6091
B,6,12,What is the continent of the rival of the rival of Ruddun?,20806,5327
B,6,13,What is the continent of the rival of the rival of Ruddun?,124293,17740
B,7,8,What is the continent of the rival of the rival of Ruddun?,2255,259
B,7,9,What is the continent of the rival of the rival of Ruddun?,1911,771
B,7,10,What is the continent of the rival of the rival of Ruddun?,1736,1094
B,7,11,What is the continent of the rival of the rival of Ruddun?,5360,6491
B,7,12,What is the continent of the rival of the rival of Ruddun?,8829,1384
B,7,13,What is the continent of the rival of the rival of Ruddun?,120139,9645
B,8,8,What is the continent of the rival of the rival of Ruddun?,1154,198
B,8,9,What is the continent of the rival of the rival of Ruddun?,1796,1235
B,8,10,What is the continent of the rival of the rival of Ruddun?,1168,1326
B,8,11,What is the continent of the rival of the rival of Ruddun?,6557,6411
B,8,12,What is the continent of the rival of the rival of Ruddun?,9270,1410
B,8,13,What is the continent of the rival of the rival of Ruddun?,106506,8480
B,9,8,What is the continent of the rival of the rival of Ruddun?,1185,682
B,9,9,What is the continent of the rival of the rival of Ruddun?,740,749
B,9,10,What is the continent of the rival of the rival of Ruddun?,407,1099
B,9,11,What is the continent of the rival of the rival of Ruddun?,3526,5784
B,9,12,What is the continent of the rival of the rival of Ruddun?,20689,7497
B,9,13,What is the continent of the rival of the rival of Ruddun?,112585,37222
B,10,8,What is the continent of the rival of the rival of Ruddun?,2359,1132
B,10,9,What is the continent of the rival of the rival of Ruddun?,497,568
B,10,10,What is the continent of the rival of the rival of Ruddun?,370,984
B,10,11,What is the continent of the rival of the rival of Ruddun?,9890,23202
B,10,12,What is the continent of the rival of the rival of Ruddun?,38699,27022
B,10,13,What is the continent of the rival of the rival of Ruddun?,120521,50198
B,11,8,What is the continent of the rival of the rival of Ruddun?,1760,496
B,11,9,What is the continent of the rival of the rival of Ruddun?,423,216
B,11,10,What is the continent of the rival of the rival of Ruddun?,534,391
B,11,11,What is the continent of the rival of the rival of Ruddun?,9334,25804
B,11,12,What is the continent of the rival of the rival of Ruddun?,41472,12061
B,11,13,What is the continent of the rival of the rival of Ruddun?,137906,59314
B,12,8,What is the continent of the rival of the rival of Ruddun?,212,475
B,12,9,What is the continent of the rival of the rival of Ruddun?,139,135
B,12,10,What is the continent of the rival of the rival of Ruddun?,188,315
B,12,11,What is the continent of the rival of the rival of Ruddun?,5284,14063
B,12,12,What is the continent of the rival of the rival of Ruddun?,22586,11301
B,12,13,What is the continent of the rival of the rival of Ruddun?,107704,43241
B,13,8,What is the continent of the rival of the rival of Ruddun?,146,319
B,13,9,What is the continent of the rival of the rival of Ruddun?,91,84
B,13,10,What is the continent of the rival of the rival of Ruddun?,164,150
B,13,11,What is the continent of the rival of the rival of Ruddun?,4673,17618
B,13,12,What is the continent of the rival of the rival of Ruddun?,13192,10580
B,13,13,What is the continent of the rival of the rival of Ruddun?,136545,113530
B,14,8,What is the continent of the rival of the rival of Ruddun?,66,1152
B,14,9,What is the continent of the rival of the rival of Ruddun?,26,139
B,14,10,What is the continent of the rival of the rival of Ruddun?,48,161
B,14,11,What is the continent of the rival of the rival of Ruddun?,5707,20662
B,14,12,What is the continent of the rival of the rival of Ruddun?,16560,25362
B,14,13,What is the continent of the rival of the rival of Ruddun?,136836,132238
B,15,8,What is the continent of the rival of the rival of Ruddun?,115,633
B,15,9,What is the continent of the rival of the rival of Ruddun?,34,600
