block,layer,position,prompt,rank_intermediate,rank_answer
ic,13,102,The continent of Gortolka is Razanka. The rival of Thafi is ,1582,84048
ic,13,103,The continent of Gortolka is Razanka. The rival of Thafi is ,290,20577
ic,13,104,The continent of Gortolka is Razanka. The rival of Thafi is ,20353,29077
ic,13,105,The continent of Gortolka is Razanka. The rival of Thafi is ,15969,32666
ic,13,106,The continent of Gortolka is Razanka. The rival of Thafi is ,2941,118029
ic,13,107,The continent of Gortolka is Razanka. The rival of Thafi is ,31147,28907
ic,14,102,The continent of Gortolka is Razanka. The rival of Thafi is ,3473,72193
ic,14,103,The continent of Gortolka is Razanka. The rival of Thafi is ,929,15020
ic,14,104,The continent of Gortolka is Razanka. The rival of Thafi is ,52251,53654
ic,14,105,The continent of Gortolka is Razanka. The rival of Thafi is ,22254,23249
ic,14,106,The continent of Gortolka is Razanka. The rival of Thafi is ,8969,136672
ic,14,107,The continent of Gortolka is Razanka. The rival of Thafi is ,58567,32128
ic,15,102,The continent of Gortolka is Razanka. The rival of Thafi is ,2033,46332
ic,15,103,The continent of Gortolka is Razanka. The rival of Thafi is ,534,5398
ic,15,104,The continent of Gortolka is Razanka. The rival of Thafi is ,107377,69089
ic,15,105,The continent of Gortolka is Razanka. The rival of Thafi is ,43464,32112
ic,15,106,The continent of Gortolka is Razanka. The rival of Thafi is ,15361,130284
ic,15,107,The continent of Gortolka is Razanka. The rival of Thafi is ,76112,18747
ic,16,102,The continent of Gortolka is Razanka. The rival of Thafi is ,5113,49432
ic,16,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1341,4513
ic,16,104,The continent of Gortolka is Razanka. The rival of Thafi is ,80629,73831
ic,16,105,The continent of Gortolka is Razanka. The rival of Thafi is ,42683,55851
ic,16,106,The continent of Gortolka is Razanka. The rival of Thafi is ,11058,124100
ic,16,107,The continent of Gortolka is Razanka. The rival of Thafi is ,100284,52057
ic,17,102,The continent of Gortolka is Razanka. The rival of Thafi is ,27169,38503
ic,17,103,The continent of Gortolka is Razanka. The rival of Thafi is ,7609,3553
ic,17,104,The continent of Gortolka is Razanka. The rival of Thafi is ,126008,101992
ic,17,105,The continent of Gortolka is Razanka. The rival of Thafi is ,69689,95834
ic,17,106,The continent of Gortolka is Razanka. The rival of Thafi is ,88308,137564
ic,17,107,The continent of Gortolka is Razanka. The rival of Thafi is ,131784,44570
ic,18,102,The continent of Gortolka is Razanka. The rival of Thafi is ,39047,27861
ic,18,103,The continent of Gortolka is Razanka. The rival of Thafi is ,12801,1636
ic,18,104,The continent of Gortolka is Razanka. The rival of Thafi is ,136812,108804
ic,18,105,The continent of Gortolka is Razanka. The rival of Thafi is ,106464,90600
ic,18,106,The continent of Gortolka is Razanka. The rival of Thafi is ,130675,130344
ic,18,107,The continent of Gortolka is Razanka. The rival of Thafi is ,140525,52379
ic,19,102,The continent of Gortolka is Razanka. The rival of Thafi is ,96958,58459
ic,19,103,The continent of Gortolka is Razanka. The rival of Thafi is ,5706,1046
ic,19,104,The continent of Gortolka is Razanka. The rival of Thafi is ,142663,107064
ic,19,105,The continent of Gortolka is Razanka. The rival of Thafi is ,83080,62297
ic,19,106,The continent of Gortolka is Razanka. The rival of Thafi is ,136814,126020
ic,19,107,The continent of Gortolka is Razanka. The rival of Thafi is ,110610,16741
ic,20,102,The continent of Gortolka is Razanka. The rival of Thafi is ,143584,106969
ic,20,103,The continent of Gortolka is Razanka. The rival of Thafi is ,5813,1133
ic,20,104,The continent of Gortolka is Razanka. The rival of Thafi is ,139776,112894
ic,20,105,The continent of Gortolka is Razanka. The rival of Thafi is ,129141,105104
ic,20,106,The continent of Gortolka is Razanka. The rival of Thafi is ,135822,123962
ic,20,107,The continent of Gortolka is Razanka. The rival of Thafi is ,108500,38137
ic,21,102,The continent of Gortolka is Razanka. The rival of Thafi is ,115388,88699
ic,21,103,The continent of Gortolka is Razanka. The rival of Thafi is ,2520,991
ic,21,104,The continent of Gortolka is Razanka. The rival of Thafi is ,129334,118984
ic,21,105,The continent of Gortolka is Razanka. The rival of Thafi is ,116927,122602
ic,21,106,The continent of Gortolka is Razanka. The rival of Thafi is ,125057,137614
ic,21,107,The continent of Gortolka is Razanka. The rival of Thafi is ,67195,58258
ic,22,102,The continent of Gortolka is Razanka. The rival of Thafi is ,36367,81444
ic,22,103,The continent of Gortolka is Razanka. The rival of Thafi is ,8,2021
ic,22,104,The continent of Gortolka is Razanka. The rival of Thafi is ,126448,138409
ic,22,105,The continent of Gortolka is Razanka. The rival of Thafi is ,64075,116112
ic,22,106,The continent of Gortolka is Razanka. The rival of Thafi is ,81666,124340
ic,22,107,The continent of Gortolka is Razanka. The rival of Thafi is ,19971,22978
ic,23,102,The continent of Gortolka is Razanka. The rival of Thafi is ,16554,73930
ic,23,103,The continent of Gortolka is Razanka. The rival of Thafi is ,17,1850
ic,23,104,The continent of Gortolka is Razanka. The rival of Thafi is ,119712,135971
ic,23,105,The continent of Gortolka is Razanka. The rival of Thafi is ,40351,78714
ic,23,106,The continent of Gortolka is Razanka. The rival of Thafi is ,44801,128642
ic,23,107,The continent of Gortolka is Razanka. The rival of Thafi is ,19344,34457
ic,24,102,The continent of Gortolka is Razanka. The rival of Thafi is ,238,13564
ic,24,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1,1449
ic,24,104,The continent of Gortolka is Razanka. The rival of Thafi is ,30335,114785
ic,24,105,The continent of Gortolka is Razanka. The rival of Thafi is ,27152,54829
ic,24,106,The continent of Gortolka is Razanka. The rival of Thafi is ,2021,102167
ic,24,107,The continent of Gortolka is Razanka. The rival of Thafi is ,324,16097
ic,25,102,The continent of Gortolka is Razanka. The rival of Thafi is ,47,654
ic,25,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1,51
ic,25,104,The continent of Gortolka is Razanka. The rival of Thafi is ,9530,68221
ic,25,105,The continent of Gortolka is Razanka. The rival of Thafi is ,6171,48675
ic,25,106,The continent of Gortolka is Razanka. The rival of Thafi is ,376,16331
ic,25,107,The continent of Gortolka is Razanka. The rival of Thafi is ,48,6137
ic,26,102,The continent of Gortolka is Razanka. The rival of Thafi is ,23,260
ic,26,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1,53
ic,26,104,The continent of Gortolka is Razanka. The rival of Thafi is ,3478,13614
ic,26,105,The continent of Gortolka is Razanka. The rival of Thafi is ,2091,22733
ic,26,106,The continent of Gortolka is Razanka. The rival of Thafi is ,192,3503
ic,26,107,The continent of Gortolka is Razanka. The rival of Thafi is ,13,2552
ic,0,94,The currency of Yeldun is Kemek. The language of Naltoldor i,52909,117981
ic,0,95,The currency of Yeldun is Kemek. The language of Naltoldor i,11260,98323
ic,0,96,The currency of Yeldun is Kemek. The language of Naltoldor i,7854,66198
ic,0,97,The currency of Yeldun is Kemek. The language of Naltoldor i,95168,6886
ic,0,98,The currency of Yeldun is Kemek. The language of Naltoldor i,65962,97750
ic,0,99,The currency of Yeldun is Kemek. The language of Naltoldor i,29018,3831
ic,1,94,The currency of Yeldun is Kemek. The language of Naltoldor i,41702,135929
ic,1,95,The currency of Yeldun is Kemek. The language of Naltoldor i,17320,124475
ic,1,96,The currency of Yeldun is Kemek. The language of Naltoldor i,21552,112285
ic,1,97,The currency of Yeldun is Kemek. The language of Naltoldor i,86313,55038
ic,1,98,The currency of Yeldun is Kemek. The language of Naltoldor i,96402,120114
ic,1,99,The currency of Yeldun is Kemek. The language of Naltoldor i,39879,43822
ic,2,94,The currency of Yeldun is Kemek. The language of Naltoldor i,83154,131921
ic,2,95,The currency of Yeldun is Kemek. The language of Naltoldor i,14495,138243
ic,2,96,The currency of Yeldun is Kemek. The language of Naltoldor i,60781,104430
ic,2,97,The currency of Yeldun is Kemek. The language of Naltoldor i,127427,46556
ic,2,98,The currency of Yeldun is Kemek. The language of Naltoldor i,88745,125761
ic,2,99,The currency of Yeldun is Kemek. The language of Naltoldor i,91530,35100
ic,3,94,The currency of Yeldun is Kemek. The language of Naltoldor i,13355,61856
ic,3,95,The currency of Yeldun is Kemek. The language of Naltoldor i,772,56873
ic,3,96,The currency of Yeldun is Kemek. The language of Naltoldor i,5190,52236
ic,3,97,The currency of Yeldun is Kemek. The language of Naltoldor i,55635,20051
ic,3,98,The currency of Yeldun is Kemek. The language of Naltoldor i,15948,104381
ic,3,99,The currency of Yeldun is Kemek. The language of Naltoldor i,9366,8773
ic,4,94,The currency of Yeldun is Kemek. The language of Naltoldor i,39524,82913
ic,4,95,The currency of Yeldun is Kemek. The language of Naltoldor i,2888,69282
ic,4,96,The currency of Yeldun is Kemek. The language of Naltoldor i,84021,43586
ic,4,97,The currency of Yeldun is Kemek. The language of Naltoldor i,95422,4853
ic,4,98,The currency of Yeldun is Kemek. The language of Naltoldor i,54319,27667
ic,4,99,The currency of Yeldun is Kemek. The language of Naltoldor i,83495,3721
ic,5,94,The currency of Yeldun is Kemek. The language of Naltoldor i,36211,95292
ic,5,95,The currency of Yeldun is Kemek. The language of Naltoldor i,2655,84537
ic,5,96,The currency of Yeldun is Kemek. The language of Naltoldor i,44977,58835
ic,5,97,The currency of Yeldun is Kemek. The language of Naltoldor i,83243,13249
ic,5,98,The currency of Yeldun is Kemek. The language of Naltoldor i,19511,36379
ic,5,99,The currency of Yeldun is Kemek. The language of Naltoldor i,43695,2285
ic,6,94,The currency of Yeldun is Kemek. The language of Naltoldor i,32378,79171
ic,6,95,The currency of Yeldun is Kemek. The language of Naltoldor i,5239,98511
ic,6,96,The currency of Yeldun is Kemek. The language of Naltoldor i,66352,78882
ic,6,97,The currency of Yeldun is Kemek. The language of Naltoldor i,96715,21333
ic,6,98,The currency of Yeldun is Kemek. The language of Naltoldor i,47274,87146
ic,6,99,The currency of Yeldun is Kemek. The language of Naltoldor i,18599,4254
ic,7,94,The currency of Yeldun is Kemek. The language of Naltoldor i,50160,94731
ic,7,95,The currency of Yeldun is Kemek. The language of Naltoldor i,9840,93418
ic,7,96,The currency of Yeldun is Kemek. The language of Naltoldor i,65018,64859
ic,7,97,The currency of Yeldun is Kemek. The language of Naltoldor i,104708,25190
ic,7,98,The currency of Yeldun is Kemek. The language of Naltoldor i,40910,60073
ic,7,99,The currency of Yeldun is Kemek. The language of Naltoldor i,19338,8537
ic,8,94,The currency of Yeldun is Kemek. The language of Naltoldor i,103543,133533
ic,8,95,The currency of Yeldun is Kemek. The language of Naltoldor i,74320,105463
ic,8,96,The currency of Yeldun is Kemek. The language of Naltoldor i,78960,60436
ic,8,97,The currency of Yeldun is Kemek. The language of Naltoldor i,110688,25913
ic,8,98,The currency of Yeldun is Kemek. The language of Naltoldor i,51130,63599
ic,8,99,The currency of Yeldun is Kemek. The language of Naltoldor i,63638,37884
ic,9,94,The currency of Yeldun is Kemek. The language of Naltoldor i,48206,122939
ic,9,95,The currency of Yeldun is Kemek. The language of Naltoldor i,62813,124598
ic,9,96,The currency of Yeldun is Kemek. The language of Naltoldor i,83080,58381
ic,9,97,The currency of Yeldun is Kemek. The language of Naltoldor i,92554,8268
ic,9,98,The currency of Yeldun is Kemek. The language of Naltoldor i,41408,33108
ic,9,99,The currency of Yeldun is Kemek. The language of Naltoldor i,38667,14016
ic,10,94,The currency of Yeldun is Kemek. The language of Naltoldor i,46261,80574
ic,10,95,The currency of Yeldun is Kemek. The language of Naltoldor i,32510,57540
ic,10,96,The currency of Yeldun is Kemek. The language of Naltoldor i,97702,44822
ic,10,97,The currency of Yeldun is Kemek. The language of Naltoldor i,102516,3864
ic,10,98,The currency of Yeldun is Kemek. The language of Naltoldor i,55246,21638
ic,10,99,The currency of Yeldun is Kemek. The language of Naltoldor i,96294,8639
ic,11,94,The currency of Yeldun is Kemek. The language of Naltoldor i,25159,26806
ic,11,95,The currency of Yeldun is Kemek. The language of Naltoldor i,15407,43888
ic,11,96,The currency of Yeldun is Kemek. The language of Naltoldor i,70202,38413
ic,11,97,The currency of Yeldun is Kemek. The language of Naltoldor i,82753,3998
ic,11,98,The currency of Yeldun is Kemek. The language of Naltoldor i,52430,29208
ic,11,99,The currency of Yeldun is Kemek. The language of Naltoldor i,63308,4807
ic,12,94,The currency of Yeldun is Kemek. The language of Naltoldor i,16817,44226
ic,12,95,The currency of Yeldun is Kemek. The language of Naltoldor i,8774,38750
ic,12,96,The currency of Yeldun is Kemek. The language of Naltoldor i,42380,25194
ic,12,97,The currency of Yeldun is Kemek. The language of Naltoldor i,45085,1967
ic,12,98,The currency of Yeldun is Kemek. The language of Naltoldor i,23909,28711
ic,12,99,The currency of Yeldun is Kemek. The language of Naltoldor i,33144,2879
ic,13,94,The currency of Yeldun is Kemek. The language of Naltoldor i,6056,18307
ic,13,95,The currency of Yeldun is Kemek. The language of Naltoldor i,4041,12224
ic,13,96,The currency of Yeldun is Kemek. The language of Naltoldor i,23391,29266
ic,13,97,The currency of Yeldun is Kemek. The language of Naltoldor i,35501,5125
ic,13,98,The currency of Yeldun is Kemek. The language of Naltoldor i,20632,34095
ic,13,99,The currency of Yeldun is Kemek. The language of Naltoldor i,25370,1519
ic,14,94,The currency of Yeldun is Kemek. The language of Naltoldor i,10929,6901
ic,14,95,The currency of Yeldun is Kemek. The language of Naltoldor i,6765,7536
ic,14,96,The currency of Yeldun is Kemek. The language of Naltoldor i,59215,48354
ic,14,97,The currency of Yeldun is Kemek. The language of Naltoldor i,102633,11833
ic,14,98,The currency of Yeldun is Kemek. The language of Naltoldor i,39918,58395
ic,14,99,The currency of Yeldun is Kemek. The language of Naltoldor i,57650,2333
ic,15,94,The currency of Yeldun is Kemek. The language of Naltoldor i,14082,11442
ic,15,95,The currency of Yeldun is Kemek. The language of Naltoldor i,8556,9304
ic,15,96,The currency of Yeldun is Kemek. The language of Naltoldor i,79086,60305
ic,15,97,The currency of Yeldun is Kemek. The language of Naltoldor i,126530,8416
ic,15,98,The currency of Yeldun is Kemek. The language of Naltoldor i,35530,33994
ic,15,99,The currency of Yeldun is Kemek. The language of Naltoldor i,69113,2560
ic,16,94,The currency of Yeldun is Kemek. The language of Naltoldor i,69381,6513
ic,16,95,The currency of Yeldun is Kemek. The language of Naltoldor i,19835,1993
ic,16,96,The currency of Yeldun is Kemek. The language of Naltoldor i,83412,64661
ic,16,97,The currency of Yeldun is Kemek. The language of Naltoldor i,133887,32262
ic,16,98,The currency of Yeldun is Kemek. The language of Naltoldor i,56853,12559
ic,16,99,The currency of Yeldun is Kemek. The language of Naltoldor i,113136,15498
ic,17,94,The currency of Yeldun is Kemek. The language of Naltoldor i,90016,8338
ic,17,95,The currency of Yeldun is Kemek. The language of Naltoldor i,40392,3052
ic,17,96,The currency of Yeldun is Kemek. The language of Naltoldor i,122780,86452
ic,17,97,The currency of Yeldun is Kemek. The language of Naltoldor i,142998,62151
ic,17,98,The currency of Yeldun is Kemek. The language of Naltoldor i,140544,49994
ic,17,99,The currency of Yeldun is Kemek. The language of Naltoldor i,114980,12343
ic,18,94,The currency of Yeldun is Kemek. The language of Naltoldor i,125729,13394
